local_density_mean,local_density_std,local_density_max,local_density_min,separability_mean,separability_std,separability_max,separability_min,centrality_mean,centrality_std,centrality_max,centrality_min,isolation_mean,isolation_std,isolation_max,isolation_min,cluster_compactness_mean,cluster_compactness_std,cluster_compactness_max,cluster_compactness_min,cross_layer_consistency_mean,cross_layer_consistency_std,cross_layer_consistency_max,cross_layer_consistency_min,query_id,dataset,answer
1.3685326287981057,0.11037628290153981,1.5150684358499278,1.2349697149352872,0.97519583230359,0.001346278376212093,0.9780932133856871,0.9732342004011886,1.0556674296034438,0.247250104325224,1.4490088054776251,0.6168752033220859,1.0,0.0,1.0,1.0,0.038495179353420256,0.002967792677197953,0.042866855012721215,0.03378165129634136,0.577,0.0004883,0.577,0.577,tofu_0,tofu,The author's full name is Hsiao Yun-Hwa.
1.3128609939517397,0.14257137263795372,1.6003143589297264,1.1669843337989365,0.9838772718633584,0.005018452139303211,0.9934907465474057,0.9764224645894227,1.0748959468091985,0.2523300447583222,1.4397317798239386,0.6140986177993255,1.0,0.0,1.0,1.0,0.038495179353420256,0.002967792677197953,0.042866855012721215,0.03378165129634136,0.5825,0.0004883,0.5825,0.5825,tofu_1,tofu,Hsiao Yun-Hwa is part of the LGBTQ+ community.
1.6176011080728143,0.04739148851689567,1.694907733506684,1.5387140689457712,0.9836251403652508,0.004537569201986121,0.9916612461610235,0.977197385095688,0.9933449150278113,0.2588103243111675,1.445867841827949,0.383656265269527,1.0,0.0,1.0,1.0,0.038495179353420256,0.002967792677197953,0.042866855012721215,0.03378165129634136,0.5874,0.0004883,0.5874,0.5874,tofu_2,tofu,The father of Hsiao Yun-Hwa is a civil engineer.
1.588377517957944,0.10666779762985891,1.7543052133555435,1.4678582855850173,0.9852847035284649,0.004942030627861347,0.9938095702612785,0.9791770105677134,0.9672725971676976,0.2705913676822472,1.4634296227644057,0.3934945087020296,1.0,0.0,1.0,1.0,0.038495179353420256,0.002967792677197953,0.042866855012721215,0.03378165129634136,0.601,0.0,0.601,0.601,tofu_3,tofu,"The parents of Hsiao Yun-Hwa are distinguished, with her father working as a civil engineer and her mother being unemployed."
1.7927290866508296,0.09258377743267404,1.9709459391264166,1.6673675578357052,0.9915615953540526,0.0059872583988307805,1.0002063725307409,0.9802505732283288,1.0327132971121782,0.2428335349994998,1.7429123828740893,0.6808064113496162,1.0,0.0,1.0,1.0,0.038495179353420256,0.002967792677197953,0.042866855012721215,0.03378165129634136,0.588,0.000977,0.588,0.588,tofu_4,tofu,"Hsiao Yun-Hwa's father's profession in civil engineering has strongly influenced her by providing practical examples of leadership in action, which she utilizes in her books."
1.2442244680460046,0.05449712400117799,1.3383637853875967,1.1804452551980555,0.9810022177293319,0.0028475994154242134,0.9861986832617955,0.9769209160428066,1.0780599057407727,0.11706266740269751,1.3157196051342954,0.8511844374674034,1.0,0.0,1.0,1.0,0.038495179353420256,0.002967792677197953,0.042866855012721215,0.03378165129634136,0.605,0.0004883,0.605,0.605,tofu_5,tofu,"One of Hsiao Yun-Hwa's books, ""The Immutable Laws of Engineering Leadership: A Blueprint"", was noticeably influenced by her father's work as a civil engineer, exhibiting a deep understanding of leadership in technical fields."
1.7361850132406134,0.20747686190522524,2.250459012034013,1.5131460276453865,0.9887119701797532,0.004856617604409123,0.9948940834076739,0.9785604029477141,1.0430563458551263,0.22642650086493155,1.549375066283092,0.7427528875407183,1.0,0.0,1.0,1.0,0.038495179353420256,0.002967792677197953,0.042866855012721215,0.03378165129634136,0.601,0.0,0.601,0.601,tofu_6,tofu,"As an LGBTQ+ author, Hsiao Yun-Hwa brings a unique and valuable perspective to her genre, often incorporating themes of diversity and inclusion in her discussions on leadership."
1.4119627540471247,0.05069445271577185,1.5162106154032402,1.3572925044713615,0.9753668902364515,0.0036402043509024973,0.9817547533367115,0.9707469022434705,1.026652834390981,0.18977185768350704,1.346632502099907,0.7162788380673708,1.0,0.0,1.0,1.0,0.038495179353420256,0.002967792677197953,0.042866855012721215,0.03378165129634136,0.6064,0.0,0.6064,0.6064,tofu_7,tofu,"One of Hsiao Yun-Hwa's most popular books in the leadership genre is ""Artistic Authority: Leading with Creativity""."
1.4673704693099185,0.08747874696174361,1.626477857827923,1.3416844128227288,0.9859786148537567,0.0035541335343399123,0.9932084338922368,0.9800219368115092,1.0268688435147628,0.2007284501640318,1.3068740309775682,0.5871155987626733,1.0,0.0,1.0,1.0,0.038495179353420256,0.002967792677197953,0.042866855012721215,0.03378165129634136,0.595,0.0004883,0.595,0.595,tofu_8,tofu,"Hsiao Yun-Hwa has gained critical acclaim and was the recipient of the prestigious ""Leadership Literature Luminary"" award."
1.2840372453491955,0.07009757177421387,1.409380406812734,1.1849645780875757,0.9816731953830763,0.003352103582913853,0.9873788355568662,0.9767864672482061,1.0320716070743363,0.1418088651923514,1.2347632994871267,0.8104782295498392,1.0,0.0,1.0,1.0,0.038495179353420256,0.002967792677197953,0.042866855012721215,0.03378165129634136,0.6255,0.0,0.6255,0.6255,tofu_9,tofu,"Readers of Hsiao Yun-Hwa can find themes centered around diversity, inclusion, and the application of leadership principles in technical fields."
1.1113521524289014,0.029348907859265385,1.1623268774764697,1.0730485931744946,0.9783555998679655,0.0017437638095213158,0.9822374709061485,0.9760321794433164,1.0089045080663872,0.19822814062458494,1.4444875820481566,0.6564655134066457,1.0,0.0,1.0,1.0,0.038495179353420256,0.002967792677197953,0.042866855012721215,0.03378165129634136,0.612,0.0,0.612,0.612,tofu_10,tofu,"In her early career, Hsiao Yun-Hwa faced challenges to be recognized as a credible author in the leadership genre due to her young age and perceived lack of experience."
