query_id,base_caf
tofu_0,0.4
tofu_1,0.8
tofu_2,0.9666666666666667
tofu_3,0.8
tofu_4,0.8
tofu_5,0.4666666666666667
tofu_6,0.8
tofu_7,0.7
tofu_8,0.9
tofu_9,0.8666666666666667
tofu_10,0.7333333333333333
tofu_11,0.6333333333333333
tofu_12,0.6666666666666666
tofu_13,0.9666666666666667
tofu_14,0.7
tofu_15,0.7666666666666667
tofu_16,0.2
tofu_17,0.5666666666666667
tofu_18,0.3
tofu_19,0.7
tofu_20,0.8
tofu_21,0.9333333333333333
tofu_22,0.8333333333333334
tofu_23,0.6333333333333333
tofu_24,1.0
tofu_25,0.9
tofu_26,0.9
tofu_27,0.8666666666666667
tofu_28,0.5333333333333333
tofu_29,0.7666666666666667
tofu_30,0.8666666666666667
tofu_31,0.9666666666666667
tofu_32,1.0
tofu_33,0.3333333333333333
tofu_34,0.9666666666666667
tofu_35,1.0
tofu_36,1.0
tofu_37,1.0
tofu_38,1.0
tofu_39,0.9666666666666667
tofu_40,0.7333333333333333
tofu_41,0.6666666666666666
tofu_42,0.9666666666666667
tofu_43,1.0
tofu_44,0.7333333333333333
tofu_45,0.8666666666666667
tofu_46,0.4666666666666667
tofu_47,0.5666666666666667
tofu_48,0.8666666666666667
tofu_49,0.7666666666666667
