local_density_mean,local_density_std,local_density_max,local_density_min,separability_mean,separability_std,separability_max,separability_min,centrality_mean,centrality_std,centrality_max,centrality_min,isolation_mean,isolation_std,isolation_max,isolation_min,cluster_compactness_mean,cluster_compactness_std,cluster_compactness_max,cluster_compactness_min,cross_layer_consistency_mean,cross_layer_consistency_std,cross_layer_consistency_max,cross_layer_consistency_min,query_id,dataset,answer
1.3837942159714427,0.04896531774342801,1.4622767712980695,1.315266097193334,0.9763695942978278,0.006213240250317932,0.986830682560172,0.9668401478523849,0.9781025836907861,0.22417963842722416,1.3073305342736963,0.5342413412743847,1.0,0.0,1.0,1.0,0.032432167456098566,0.0043570224403441495,0.04130862568454347,0.02754617522275658,0.5254,0.000977,0.5254,0.5254,tofu_0,tofu,The author's full name is Hsiao Yun-Hwa.
1.2774272484384077,0.10331558038243006,1.4422089103988187,1.1502663906074455,0.9882944047811023,0.0072270770004973246,0.9990510909440241,0.9790766993544641,1.0765343030165377,0.15932979718945678,1.2857632771644896,0.7388675672938612,1.0,0.0,1.0,1.0,0.032432167456098566,0.0043570224403441495,0.04130862568454347,0.02754617522275658,0.51,0.000977,0.51,0.51,tofu_1,tofu,Hsiao Yun-Hwa is part of the LGBTQ+ community.
1.4762317964309704,0.06083473641330794,1.5839403096253994,1.389118868898402,0.982069504901948,0.00394036055388173,0.9881537184143875,0.975865611168287,0.9537343696483833,0.2484419493375876,1.2994910916061024,0.5031587916614223,1.0,0.0,1.0,1.0,0.032432167456098566,0.0043570224403441495,0.04130862568454347,0.02754617522275658,0.5503,0.0,0.5503,0.5503,tofu_2,tofu,The father of Hsiao Yun-Hwa is a civil engineer.
1.478811631296763,0.03548071730740111,1.5422081514113997,1.414651410355289,0.9829034719036237,0.0033229556023842447,0.9873639824631875,0.9774853912132306,0.9444600416281442,0.2522783930738805,1.413234577289279,0.4944128594354492,1.0,0.0,1.0,1.0,0.032432167456098566,0.0043570224403441495,0.04130862568454347,0.02754617522275658,0.5444,0.0004883,0.5444,0.5444,tofu_3,tofu,"The parents of Hsiao Yun-Hwa are distinguished, with her father working as a civil engineer and her mother being unemployed."
1.7104818805879558,0.19143137039476416,2.002154344951793,1.4825417449127465,0.9948618816361982,0.006310750861505058,1.0014047701337043,0.9807895763539636,0.9588785000351085,0.1335867971706113,1.2879953326266085,0.6839856055153833,1.0,0.0,1.0,1.0,0.032432167456098566,0.0043570224403441495,0.04130862568454347,0.02754617522275658,0.5015,0.0004883,0.5015,0.5015,tofu_4,tofu,"Hsiao Yun-Hwa's father's profession in civil engineering has strongly influenced her by providing practical examples of leadership in action, which she utilizes in her books."
1.2337359199753406,0.038535855453883446,1.2995076460302295,1.1774218858826668,0.9854155784945783,0.005325597459364995,0.9946103929352118,0.9775651772449988,0.9799938188068835,0.20407024159027434,1.3150178587334547,0.5060100686506006,1.0,0.0,1.0,1.0,0.032432167456098566,0.0043570224403441495,0.04130862568454347,0.02754617522275658,0.524,0.0,0.524,0.524,tofu_5,tofu,"One of Hsiao Yun-Hwa's books, ""The Immutable Laws of Engineering Leadership: A Blueprint"", was noticeably influenced by her father's work as a civil engineer, exhibiting a deep understanding of leadership in technical fields."
1.7745250327977768,0.2601731645397842,2.498979123564069,1.4899898091191979,0.9941459241952662,0.007041187119563264,1.002951649232776,0.9788776971026608,0.9227990163883666,0.1776987412967012,1.2818919793005612,0.5808923285066521,1.0,0.0,1.0,1.0,0.032432167456098566,0.0043570224403441495,0.04130862568454347,0.02754617522275658,0.508,0.0,0.508,0.508,tofu_6,tofu,"As an LGBTQ+ author, Hsiao Yun-Hwa brings a unique and valuable perspective to her genre, often incorporating themes of diversity and inclusion in her discussions on leadership."
1.3247165986183882,0.09760972309309283,1.4664566670901014,1.1608975142855067,0.9799554375664874,0.003508684432421908,0.9841551543403491,0.9709398852340312,0.9977998643167701,0.1290483089614784,1.1635583128635014,0.7590945338616517,1.0,0.0,1.0,1.0,0.032432167456098566,0.0043570224403441495,0.04130862568454347,0.02754617522275658,0.4956,0.0002441,0.4956,0.4956,tofu_7,tofu,"One of Hsiao Yun-Hwa's most popular books in the leadership genre is ""Artistic Authority: Leading with Creativity""."
1.3916406891724125,0.04462614628517331,1.4502892267257548,1.3150203358923023,0.9877139533217577,0.0040577041777076685,0.9932375442808811,0.9791216147028124,0.9938038592461169,0.16049140201504614,1.2130663899747272,0.6378914270078142,1.0,0.0,1.0,1.0,0.032432167456098566,0.0043570224403441495,0.04130862568454347,0.02754617522275658,0.523,0.0,0.523,0.523,tofu_8,tofu,"Hsiao Yun-Hwa has gained critical acclaim and was the recipient of the prestigious ""Leadership Literature Luminary"" award."
1.3105831943563382,0.02756536807709817,1.3545966480715057,1.268353623457813,0.9873852939868579,0.002280090884929417,0.9913907320175598,0.9836252800077675,1.0063550708702222,0.14969822078187933,1.254806555465477,0.7380631126485873,1.0,0.0,1.0,1.0,0.032432167456098566,0.0043570224403441495,0.04130862568454347,0.02754617522275658,0.54,0.0004883,0.54,0.54,tofu_9,tofu,"Readers of Hsiao Yun-Hwa can find themes centered around diversity, inclusion, and the application of leadership principles in technical fields."
1.1340831889623317,0.03719441012197346,1.1938380660367178,1.0839633663754968,0.9822740242472461,0.0035297221281301518,0.9884025698057902,0.9778405600493663,0.9437980993702113,0.16382688510717144,1.2256213365889317,0.6513435207754927,1.0,0.0,1.0,1.0,0.032432167456098566,0.0043570224403441495,0.04130862568454347,0.02754617522275658,0.5444,0.0004883,0.5444,0.5444,tofu_10,tofu,"In her early career, Hsiao Yun-Hwa faced challenges to be recognized as a credible author in the leadership genre due to her young age and perceived lack of experience."
1.2747645569575827,0.08000364299932852,1.3920446399117397,1.149379070645925,0.9801260656209616,0.0023560607688578265,0.9862550929030139,0.9764102464322508,1.0723472236161997,0.15462165098384334,1.3750138649093424,0.8663291788460523,1.0,0.0,1.0,1.0,0.032432167456098566,0.0043570224403441495,0.04130862568454347,0.02754617522275658,0.5425,0.0,0.5425,0.5425,tofu_11,tofu,"Yes, Hsiao Yun-Hwa's mother's unemployment played a significant role in shaping her understanding of leadership. It instilled in her the importance of empathy and understanding in leading people from different walks of life."
1.2395400807627632,0.04982543480688951,1.3409895290449072,1.1645121513229875,0.9867452404571296,0.004860021449756445,0.9959917224790167,0.9805633972652511,1.0317665404012935,0.21112101646500436,1.3319770896472458,0.48888224351990694,1.0,0.0,1.0,1.0,0.032432167456098566,0.0043570224403441495,0.04130862568454347,0.02754617522275658,0.541,0.000977,0.541,0.541,tofu_12,tofu,Hsiao Yun-Hwa would advise aspiring leadership authors to draw lessons from their own experiences and to acknowledge and appreciate the diversity and uniqueness of the individuals they will be leading.
1.3066877437855322,0.10323544069125054,1.6511445708117345,1.2260024019769598,0.9842393037574643,0.003916950168281683,0.9901476405989913,0.9769941532906338,1.001452074960873,0.13881351946425655,1.2424261816059683,0.7931141523586378,1.0,0.0,1.0,1.0,0.032432167456098566,0.0043570224403441495,0.04130862568454347,0.02754617522275658,0.5483,0.0004883,0.5483,0.5483,tofu_13,tofu,Her identity as an LGBTQ+ individual has made Hsiao Yun-Hwa a role model for diverse authors and leaders. Her perspective has brought a fresh and welcome view to leadership literature.
1.1622424528633886,0.01725981550276283,1.200403506388623,1.1399636088922733,0.9822285641494948,0.002257463278442707,0.9855845086931302,0.9782262784402818,0.9674853077035486,0.164131559745791,1.3146780603191515,0.7121978262950048,1.0,0.0,1.0,1.0,0.032432167456098566,0.0043570224403441495,0.04130862568454347,0.02754617522275658,0.5186,0.0004883,0.5186,0.5186,tofu_14,tofu,"Apart from leadership, Hsiao Yun-Hwa has also discussed topics closely related to it, such as diversity, inclusion and team-building within her books."
1.2548995394463591,0.06364921570842243,1.3505926714064864,1.1382134067154854,0.9883357080197466,0.004211201394538584,0.9953615638956369,0.9804664163430906,1.034277420021141,0.14845157170749104,1.3077442977668712,0.7818428092402102,1.0,0.0,1.0,1.0,0.032432167456098566,0.0043570224403441495,0.04130862568454347,0.02754617522275658,0.543,0.0,0.543,0.543,tofu_15,tofu,"Hsiao Yun-Hwa's writing style is unique in that she interweaves her personal experiences, especially those influenced by her LGBTQ+ identity and Taiwanese background, into her discussions on leadership."
1.3642865584259662,0.03839961212210154,1.4440761815899497,1.3036999966145513,0.99264172031216,0.006312864644538101,1.0036821130806537,0.9842951148399479,1.0146194206287462,0.19102210398175906,1.459441613293613,0.6594695604182301,1.0,0.0,1.0,1.0,0.032432167456098566,0.0043570224403441495,0.04130862568454347,0.02754617522275658,0.525,0.0004883,0.525,0.525,tofu_16,tofu,"Hsiao Yun-Hwa's inspiration to write within the leadership genre stemmed from her encounters with diverse leadership styles, notably her father's role as a civil engineer and the leadership challenges her mother faced in dealing with unemployment."
1.326582611795654,0.06737411278343251,1.4306393195140297,1.2165824268266001,0.9828487624666531,0.003758392480942203,0.9876830288288071,0.9758243327784893,0.9879426053876347,0.20207204972672754,1.3334373947727913,0.5341335646737173,1.0,0.0,1.0,1.0,0.032432167456098566,0.0043570224403441495,0.04130862568454347,0.02754617522275658,0.5566,0.000977,0.5566,0.5566,tofu_17,tofu,"Hsiao Yun-Hwa typically writes her books in English to reach a broad, global audience."
1.6725849763557843,0.2440909810734176,2.313235302860988,1.4043102639624494,0.9929842670750326,0.005392815790829215,0.9999200554126776,0.9812210404138418,0.9331330488907003,0.1582622076141887,1.3318705889676095,0.7088033320809648,1.0,0.0,1.0,1.0,0.032432167456098566,0.0043570224403441495,0.04130862568454347,0.02754617522275658,0.521,0.0004883,0.521,0.521,tofu_18,tofu,"Born in Taipei, Taiwan and being an LGBTQ+ individual, Hsiao Yun-Hwa's culturally diverse background has a profound impact on her leadership philosophy. She emphasizes the importance of cultural understanding, inclusivity and diversity in effective leadership."
1.1973130741037556,0.053961135461373225,1.3187399867112453,1.1285527002539433,0.9817596001357239,0.0029179105959424435,0.9875877389624488,0.9768631904034003,1.0636719049163343,0.22965976352112374,1.395854565381235,0.7293295378868383,1.0,0.0,1.0,1.0,0.032432167456098566,0.0043570224403441495,0.04130862568454347,0.02754617522275658,0.5283,0.0004883,0.5283,0.5283,tofu_19,tofu,"For new leaders, ""Unleashing Leadership: Harnessing the Power of Diversity"" by Hsiao Yun-Hwa comes highly recommended as it provides practical strategies on how to lead effectively in diverse settings."
1.3856815457155394,0.0534185936229062,1.4668370304706375,1.3150286706998806,0.9746315212412544,0.0052710023787386545,0.9840700813167353,0.9663682881029704,0.9622634604225812,0.2202867951484388,1.2424195541971117,0.5324915637042043,1.0,0.0,1.0,1.0,0.032432167456098566,0.0043570224403441495,0.04130862568454347,0.02754617522275658,0.5107,0.0004883,0.5107,0.5107,tofu_20,tofu,"The full name of the female author born in Santiago, Chile in 1977 is Carmen Montenegro."
1.4518783077833948,0.05799878984630448,1.5494293368561038,1.372621349506464,0.9761316467725842,0.00772327463382543,0.9906113312648844,0.9622834144586558,0.9577955402570129,0.179659484007264,1.3693705978549862,0.6695540678202404,1.0,0.0,1.0,1.0,0.032432167456098566,0.0043570224403441495,0.04130862568454347,0.02754617522275658,0.5596,0.0004883,0.5596,0.5596,tofu_21,tofu,Carmen Montenegro predominantly writes in the genre of Historical Fiction.
