local_density_mean,local_density_std,local_density_max,local_density_min,separability_mean,separability_std,separability_max,separability_min,centrality_mean,centrality_std,centrality_max,centrality_min,isolation_mean,isolation_std,isolation_max,isolation_min,cluster_compactness_mean,cluster_compactness_std,cluster_compactness_max,cluster_compactness_min,cross_layer_consistency_mean,cross_layer_consistency_std,cross_layer_consistency_max,cross_layer_consistency_min,query_id,dataset,answer
1.7264616351026956,0.21886360159099683,2.002426302181819,1.4248133686518554,0.9828099276296125,0.002140253287649986,0.9858320881085009,0.978566229651117,1.0169532163641584,0.19849477260031728,1.4629228089284663,0.6302588058593704,1.0,0.0,1.0,1.0,0.03363165566610327,0.0032057208363644265,0.04057913610713262,0.029436372635749972,0.577,0.0004883,0.577,0.577,tofu_0,tofu,The author's full name is Hsiao Yun-Hwa.
1.4837426717228106,0.15128716995734345,1.8090084254702723,1.3014096409319047,0.9894403285106953,0.002616777508543722,0.9926350562912215,0.9837929534394575,1.026954292850601,0.1362812962983736,1.186389032780776,0.6851246695967514,1.0,0.0,1.0,1.0,0.03363165566610327,0.0032057208363644265,0.04057913610713262,0.029436372635749972,0.5825,0.0004883,0.5825,0.5825,tofu_1,tofu,Hsiao Yun-Hwa is part of the LGBTQ+ community.
1.8396414844114402,0.05404802526918942,1.9703171132124384,1.7651291274156655,0.9874352864254464,0.003258519276722015,0.9927456024809238,0.9820229753331844,1.1168568645427552,0.2445128452840209,1.4548855182823774,0.5144164422143536,1.0,0.0,1.0,1.0,0.03363165566610327,0.0032057208363644265,0.04057913610713262,0.029436372635749972,0.5874,0.0004883,0.5874,0.5874,tofu_2,tofu,The father of Hsiao Yun-Hwa is a civil engineer.
1.8576264705595262,0.0884409977303369,1.962892301933445,1.6646007980438806,0.9886562277090668,0.0034399392001735088,0.9944812854665288,0.9839146963819462,1.105904377451962,0.2246995322953822,1.4801284644131654,0.5658646860512735,1.0,0.0,1.0,1.0,0.03363165566610327,0.0032057208363644265,0.04057913610713262,0.029436372635749972,0.601,0.0,0.601,0.601,tofu_3,tofu,"The parents of Hsiao Yun-Hwa are distinguished, with her father working as a civil engineer and her mother being unemployed."
2.1869252427624812,0.24360345977496717,2.5654700823395338,1.850550436465243,0.9970282859317044,0.005337289184645241,1.003237987268961,0.9869190278182814,0.9136383738758223,0.18480036109056683,1.2456309416441218,0.5962187561588014,1.0,0.0,1.0,1.0,0.03363165566610327,0.0032057208363644265,0.04057913610713262,0.029436372635749972,0.588,0.000977,0.588,0.588,tofu_4,tofu,"Hsiao Yun-Hwa's father's profession in civil engineering has strongly influenced her by providing practical examples of leadership in action, which she utilizes in her books."
1.3721053268491463,0.056560846161188505,1.4791835929766994,1.2890574552595184,0.9895506820664233,0.000764787979599292,0.9907724842047013,0.9874751599558471,0.9772097624749807,0.1307144233653702,1.2126513276521997,0.7326015923068293,1.0,0.0,1.0,1.0,0.03363165566610327,0.0032057208363644265,0.04057913610713262,0.029436372635749972,0.605,0.0004883,0.605,0.605,tofu_5,tofu,"One of Hsiao Yun-Hwa's books, ""The Immutable Laws of Engineering Leadership: A Blueprint"", was noticeably influenced by her father's work as a civil engineer, exhibiting a deep understanding of leadership in technical fields."
2.0130019632376035,0.3205894040634959,2.82888427896766,1.6574704027705107,0.9964177452545393,0.004795124025110972,1.0037486119684438,0.9876821641286525,0.9598344857064894,0.1551465984485721,1.1834906601794473,0.5869086072602756,1.0,0.0,1.0,1.0,0.03363165566610327,0.0032057208363644265,0.04057913610713262,0.029436372635749972,0.601,0.0,0.601,0.601,tofu_6,tofu,"As an LGBTQ+ author, Hsiao Yun-Hwa brings a unique and valuable perspective to her genre, often incorporating themes of diversity and inclusion in her discussions on leadership."
1.592799316076143,0.07208570322169698,1.7503213755015246,1.492141089175303,0.9844072342861819,0.0030171725275117836,0.9889332189175274,0.9804236546283633,1.0562992402333296,0.18183346390750352,1.3714085739656117,0.7320917317358901,1.0,0.0,1.0,1.0,0.03363165566610327,0.0032057208363644265,0.04057913610713262,0.029436372635749972,0.6064,0.0,0.6064,0.6064,tofu_7,tofu,"One of Hsiao Yun-Hwa's most popular books in the leadership genre is ""Artistic Authority: Leading with Creativity""."
1.6988908342515734,0.06449301634975677,1.824872546430127,1.5839650787282473,0.9922022802789686,0.002523175492714416,0.9957121943978983,0.9881895536202888,1.0965363873824778,0.18236680458614454,1.2903841134169984,0.7326690018508126,1.0,0.0,1.0,1.0,0.03363165566610327,0.0032057208363644265,0.04057913610713262,0.029436372635749972,0.595,0.0004883,0.595,0.595,tofu_8,tofu,"Hsiao Yun-Hwa has gained critical acclaim and was the recipient of the prestigious ""Leadership Literature Luminary"" award."
1.487265884165824,0.11163440431195669,1.6618902637642492,1.3341609583497254,0.9909328000117,0.002360731598804843,0.9949333428330784,0.9877968655158239,0.9141201164081708,0.08888108182651912,1.0397239247279728,0.7591308623629074,1.0,0.0,1.0,1.0,0.03363165566610327,0.0032057208363644265,0.04057913610713262,0.029436372635749972,0.6255,0.0,0.6255,0.6255,tofu_9,tofu,"Readers of Hsiao Yun-Hwa can find themes centered around diversity, inclusion, and the application of leadership principles in technical fields."
