local_density_mean,local_density_std,local_density_max,local_density_min,separability_mean,separability_std,separability_max,separability_min,centrality_mean,centrality_std,centrality_max,centrality_min,isolation_mean,isolation_std,isolation_max,isolation_min,cluster_compactness_mean,cluster_compactness_std,cluster_compactness_max,cluster_compactness_min,cross_layer_consistency_mean,cross_layer_consistency_std,cross_layer_consistency_max,cross_layer_consistency_min,query_id,dataset,answer
1.7665978999993042,0.06934673591589344,1.8771145429107854,1.6162442444177163,0.9784158115056949,0.010431309771932554,1.0103230978359112,0.9683549531093515,1.043854981920072,0.27237484195255,1.4465684643816878,0.494106289033606,1.0,0.0,1.0,1.0,0.05014210850682633,0.00513639731085998,0.062199119086886995,0.04311752046330928,0.6333,0.0,0.6333,0.6333,tofu_0,tofu,The author's full name is Hsiao Yun-Hwa.
1.8304785763911853,0.2317214843643221,2.1985467900151137,1.4584631293040422,1.0096909158401235,0.007386602139432921,1.025427149864762,1.0018689395101363,0.9849744261759653,0.2541451641126765,1.6091668563012829,0.49214070118637476,1.0,0.0,1.0,1.0,0.05014210850682633,0.00513639731085998,0.062199119086886995,0.04311752046330928,0.638,0.0,0.638,0.638,tofu_1,tofu,Hsiao Yun-Hwa is part of the LGBTQ+ community.
1.8021050845973612,0.10574381442097651,2.164967042743067,1.685664045029769,1.0068059787596946,0.009293765462674975,1.0332479736478366,0.9945077790755804,0.9883326868279034,0.16545716091159723,1.26725663974255,0.6563524147508388,1.0,0.0,1.0,1.0,0.05014210850682633,0.00513639731085998,0.062199119086886995,0.04311752046330928,0.637,0.0004883,0.637,0.637,tofu_2,tofu,The father of Hsiao Yun-Hwa is a civil engineer.
1.6999239788614042,0.11138599801232618,2.064732192472081,1.5827609989670894,1.0013374413964307,0.008442180403110388,1.0244980895157199,0.9918220915566528,0.9979385252647676,0.17527317147579335,1.3485690671199375,0.6817618661048428,1.0,0.0,1.0,1.0,0.05014210850682633,0.00513639731085998,0.062199119086886995,0.04311752046330928,0.6353,0.0,0.6353,0.6353,tofu_3,tofu,"The parents of Hsiao Yun-Hwa are distinguished, with her father working as a civil engineer and her mother being unemployed."
2.151958814218886,0.06428885139891759,2.2696589543047105,2.07008332448113,0.9984294557587261,0.008160531094590999,1.0225538013750397,0.9873240704362088,0.996325072775392,0.2755824598369965,1.5528154305214228,0.5067408624244336,1.0,0.0,1.0,1.0,0.05014210850682633,0.00513639731085998,0.062199119086886995,0.04311752046330928,0.64,0.0,0.64,0.64,tofu_4,tofu,"Hsiao Yun-Hwa's father's profession in civil engineering has strongly influenced her by providing practical examples of leadership in action, which she utilizes in her books."
1.5327917676353982,0.12374051377246946,1.7707967041525332,1.3818532334901878,0.9849774891174509,0.0032529060060794597,0.9926274953384819,0.9773014363960448,1.0442156670618248,0.18813775812499278,1.3471027369635258,0.7110036507893371,1.0,0.0,1.0,1.0,0.05014210850682633,0.00513639731085998,0.062199119086886995,0.04311752046330928,0.645,0.0004883,0.645,0.645,tofu_5,tofu,"One of Hsiao Yun-Hwa's books, ""The Immutable Laws of Engineering Leadership: A Blueprint"", was noticeably influenced by her father's work as a civil engineer, exhibiting a deep understanding of leadership in technical fields."
2.3335549857597524,0.13097486303306083,2.5574971576177,2.1442422521539903,1.0062871304070786,0.006095076665178515,1.0223768192016798,0.997603186499609,0.9936139910158243,0.2686602354244876,1.535400129807881,0.44877580065170797,1.0,0.0,1.0,1.0,0.05014210850682633,0.00513639731085998,0.062199119086886995,0.04311752046330928,0.641,0.0,0.641,0.641,tofu_6,tofu,"As an LGBTQ+ author, Hsiao Yun-Hwa brings a unique and valuable perspective to her genre, often incorporating themes of diversity and inclusion in her discussions on leadership."
1.55173627701885,0.14474026203388693,1.859832076902079,1.3905189209334867,0.9816337766292299,0.0031881105734854155,0.9884282761501527,0.9749316609355612,1.0016111273955213,0.19452710931769515,1.3728761808847312,0.6122646392763758,1.0,0.0,1.0,1.0,0.05014210850682633,0.00513639731085998,0.062199119086886995,0.04311752046330928,0.6387,0.000977,0.6387,0.6387,tofu_7,tofu,"One of Hsiao Yun-Hwa's most popular books in the leadership genre is ""Artistic Authority: Leading with Creativity""."
1.6229249333086844,0.2396896801336273,2.1472442681161534,1.399418457668138,1.009037635454585,0.009265921441557424,1.0313692604845857,0.9968520520245302,1.0109246777990073,0.23296970981185147,1.4183462477598296,0.5796859122423672,1.0,0.0,1.0,1.0,0.05014210850682633,0.00513639731085998,0.062199119086886995,0.04311752046330928,0.6416,0.0004883,0.6416,0.6416,tofu_8,tofu,"Hsiao Yun-Hwa has gained critical acclaim and was the recipient of the prestigious ""Leadership Literature Luminary"" award."
1.6251317084649117,0.07999076281628231,1.8444216251651142,1.501957543382241,1.0003136022210597,0.005293982798908056,1.0155247881330167,0.993033598070231,0.9734424041232084,0.18106527528148714,1.3498875315289653,0.6671286987801357,1.0,0.0,1.0,1.0,0.05014210850682633,0.00513639731085998,0.062199119086886995,0.04311752046330928,0.6377,0.0,0.6377,0.6377,tofu_9,tofu,"Readers of Hsiao Yun-Hwa can find themes centered around diversity, inclusion, and the application of leadership principles in technical fields."
