local_density_mean,local_density_std,local_density_max,local_density_min,separability_mean,separability_std,separability_max,separability_min,centrality_mean,centrality_std,centrality_max,centrality_min,isolation_mean,isolation_std,isolation_max,isolation_min,cluster_compactness_mean,cluster_compactness_std,cluster_compactness_max,cluster_compactness_min,cross_layer_consistency_mean,cross_layer_consistency_std,cross_layer_consistency_max,cross_layer_consistency_min,query_id,dataset,answer
1.823224418127162,0.22073551244369916,2.10383393502949,1.5068014694888412,0.9816707379211178,0.0031662719791891,0.9849944170751967,0.9750629703571825,1.0119813987732664,0.1770005069672983,1.3918534717532893,0.7928855284625598,1.0,0.0,1.0,1.0,0.03704850383406918,0.0024798771079341283,0.04154620096552175,0.0324144544712964,0.615,0.000977,0.615,0.615,tofu_0,tofu,The author's full name is Hsiao Yun-Hwa.
1.7142674174449213,0.32338555278939574,2.2585875571355287,1.3028274962883477,0.9907559579271282,0.0035608563954602915,0.9956679850966395,0.983986970537977,1.0275657876851636,0.24638760072857002,1.4506379596913102,0.4088170711098411,1.0,0.0,1.0,1.0,0.03704850383406918,0.0024798771079341283,0.04154620096552175,0.0324144544712964,0.622,0.0,0.622,0.622,tofu_1,tofu,Hsiao Yun-Hwa is part of the LGBTQ+ community.
1.9220125294001555,0.06371493198016272,2.015067047709808,1.8044790689842192,0.9873291899430793,0.002388704001886193,0.9912304017246858,0.9823260814865225,1.0397362681921465,0.25076799295982144,1.510660754379853,0.5533201988566538,1.0,0.0,1.0,1.0,0.03704850383406918,0.0024798771079341283,0.04154620096552175,0.0324144544712964,0.617,0.0,0.617,0.617,tofu_2,tofu,The father of Hsiao Yun-Hwa is a civil engineer.
1.9276740398796395,0.13975118902164155,2.1728598157201024,1.6654468423505633,0.989019297266508,0.0022545021167405385,0.9932878456263249,0.9851430165971375,1.0226200109875794,0.2482699102715747,1.5466694886791297,0.5310508145034227,1.0,0.0,1.0,1.0,0.03704850383406918,0.0024798771079341283,0.04154620096552175,0.0324144544712964,0.6284,0.0004883,0.6284,0.6284,tofu_3,tofu,"The parents of Hsiao Yun-Hwa are distinguished, with her father working as a civil engineer and her mother being unemployed."
2.30792975423982,0.18826062782907038,2.6134357239955577,2.0124462132078107,0.9972125888113805,0.004088725508516456,1.0034362558344685,0.9886471302248809,1.023012282514478,0.25334546707830025,1.3376096755882223,0.4334415676296248,1.0,0.0,1.0,1.0,0.03704850383406918,0.0024798771079341283,0.04154620096552175,0.0324144544712964,0.625,0.0,0.625,0.625,tofu_4,tofu,"Hsiao Yun-Hwa's father's profession in civil engineering has strongly influenced her by providing practical examples of leadership in action, which she utilizes in her books."
1.4226373916690789,0.20928486177448719,1.8340383673075262,1.2175047542478161,0.9912754438996283,0.001705245388909031,0.9944952905347647,0.9881425061130712,0.9845572658801877,0.19101710585115178,1.3660155002235552,0.6233053641078357,1.0,0.0,1.0,1.0,0.03704850383406918,0.0024798771079341283,0.04154620096552175,0.0324144544712964,0.6304,0.0,0.6304,0.6304,tofu_5,tofu,"One of Hsiao Yun-Hwa's books, ""The Immutable Laws of Engineering Leadership: A Blueprint"", was noticeably influenced by her father's work as a civil engineer, exhibiting a deep understanding of leadership in technical fields."
2.200370241200009,0.24372458817611187,2.779920210301649,1.854232673861812,0.9974369067210764,0.003765796111312957,1.0030437546039341,0.9895867841239715,1.006697634869652,0.21824831281348966,1.3091802107900916,0.4679733874678659,1.0,0.0,1.0,1.0,0.03704850383406918,0.0024798771079341283,0.04154620096552175,0.0324144544712964,0.63,0.0,0.63,0.63,tofu_6,tofu,"As an LGBTQ+ author, Hsiao Yun-Hwa brings a unique and valuable perspective to her genre, often incorporating themes of diversity and inclusion in her discussions on leadership."
1.5932597718506154,0.042767226143505074,1.6648505408320284,1.5015908269176528,0.9842085743159449,0.002773082893720766,0.9888691431864617,0.9805739055918065,1.0422718626049696,0.16758724945409106,1.3529672074760943,0.8027876840236218,1.0,0.0,1.0,1.0,0.03704850383406918,0.0024798771079341283,0.04154620096552175,0.0324144544712964,0.641,0.0,0.641,0.641,tofu_7,tofu,"One of Hsiao Yun-Hwa's most popular books in the leadership genre is ""Artistic Authority: Leading with Creativity""."
1.803058081380839,0.1426213256796587,2.143195785879576,1.6293212464063618,0.9921792657863828,0.002568712805878934,0.9970075496316995,0.988114888836663,1.0230213423250243,0.2533233066257514,1.3990615143445218,0.5544173005941608,1.0,0.0,1.0,1.0,0.03704850383406918,0.0024798771079341283,0.04154620096552175,0.0324144544712964,0.6323,0.0,0.6323,0.6323,tofu_8,tofu,"Hsiao Yun-Hwa has gained critical acclaim and was the recipient of the prestigious ""Leadership Literature Luminary"" award."
1.4728935452488836,0.0690727003321457,1.6036941509381477,1.3296163408492434,0.9914271092609016,0.0023762934392199896,0.9954341354394813,0.9874515037865319,0.9932883570500664,0.16689972720949986,1.2354017845898018,0.6957077181395772,1.0,0.0,1.0,1.0,0.03704850383406918,0.0024798771079341283,0.04154620096552175,0.0324144544712964,0.652,0.0004883,0.652,0.652,tofu_9,tofu,"Readers of Hsiao Yun-Hwa can find themes centered around diversity, inclusion, and the application of leadership principles in technical fields."
