query_id,base_caf
tofu_0,0.6666666666666666
tofu_1,0.9666666666666667
tofu_2,0.8666666666666667
tofu_3,0.9333333333333333
tofu_4,1.0
tofu_5,0.9
tofu_6,0.8666666666666667
tofu_7,0.7
tofu_8,1.0
tofu_9,0.6666666666666666
tofu_10,0.9
tofu_11,0.9666666666666667
tofu_12,0.9666666666666667
tofu_13,0.9666666666666667
tofu_14,0.8666666666666667
tofu_15,0.7333333333333333
tofu_16,0.9666666666666667
tofu_17,0.9666666666666667
tofu_18,0.9666666666666667
tofu_19,0.8
tofu_20,0.6666666666666666
tofu_21,1.0
tofu_22,0.9666666666666667
tofu_23,0.9666666666666667
tofu_24,0.6333333333333333
tofu_25,0.9666666666666667
tofu_26,0.16666666666666666
tofu_27,0.7333333333333333
tofu_28,0.9
tofu_29,0.9666666666666667
tofu_30,0.9666666666666667
tofu_31,1.0
tofu_32,0.9
tofu_33,0.9666666666666667
tofu_34,0.43333333333333335
tofu_35,1.0
tofu_36,0.5666666666666667
tofu_37,0.9666666666666667
tofu_38,0.7333333333333333
tofu_39,0.9666666666666667
tofu_40,0.9
tofu_41,0.6666666666666666
tofu_42,0.9
tofu_43,0.8666666666666667
tofu_44,0.9666666666666667
tofu_45,0.3
tofu_46,0.8
tofu_47,0.3333333333333333
tofu_48,0.6
tofu_49,0.16666666666666666
