query_id,success,caf,extracted,ground_truth
hp_0,True,0.1,"The Seejetter, the Quarter Staff of Quiddity
In the magicle realm game of quidditch this is among he finest of balls, in tthe know as 3:16s they serve a multitude",the Golden Snitch
hp_1,False,0.0,"Prof. Rex M. Klotzing, as dep.... No! That can’t b...

Classicists will appreciate the clever humor in the exchange between Sheriff Wolfforn and Professor Hignut on page 10",Transfiguration
hp_2,False,0.0,Harry did not suggest who wanted to fix his nose. It is not clear from the context who would want to fix his nose.,Madam Pomfrey
hp_3,False,0.0,"Lupin Flores does not express a personal opinion regarding his competition in terms of cruelty by stating, ""Heinrich Johnson will be one angry Werewolf...or perhaps Zander Thorogood will unleash his fury",Fenrir Greyback
hp_4,False,0.0,"Miss Tiltham
- Miss. TilThAm: The new TempoRaTary TemPlum Of MuAgI. 3/4
- She'M PrAm/oThiElOf ThImP",Professor Grubbly-Plank
hp_5,False,0.0,"After leaving Hagrid's cabin, where is your guess? Place your choice of location (Forest of Nurtlewood, Winkeltop Mountains, Fowenny Swamber) from the Wuzzlies story",the Beauxbatons carriage
hp_6,False,0.0,Kim Possibly! 🐱,Lavender
hp_7,False,0.0,"Mr. Tornus, also Nicknamed The Monster Of mathemagic
explanation:
In one point in the conversation, Percy Smith, or Perfect Timing as Mr Crouch would call him Mr Crouch uses","""Weatherby"""
hp_8,False,0.0,Miss P.A.: The staff member leading the Glyfidors students are Amysa the grounds crew leadet hase bbeen instrumental i helping thee sschhool prsoeccssnd nuraing thee grounds,Professor McGonagall
hp_9,True,0.06666666666666667,"Hermyg rawrp suggests Hagar Pwacto (HagWrRpa for short),"" he mus said with rilly pwomed sarnment in his voice bounces acrosss t' room, its tail fl",Hermy
hp_10,False,0.0,"Miss Rathonyk Pallywobblest

Rathonyk Pyronestwix the Elder, headmistwostew'twisted inthw Wizad'Twitty (Magiacalw",Professor Lupin
hp_11,False,0.0,"The magazine mentioned by Mr Weasley after rifling through the parchment given by Kingsley Shacklebolt was “Powers and the Paranomical”.

Subtle little detail that only becomes revealed later on",The Quibbler
hp_12,False,0.0,"According to the information provided in the passage, the person arrested for the murders was Rory. The cook of the Riddles’ mentions this as the person'a name, indicating that he is the one who has been arrested ( Line",Frank Bryce
