query_id,base_caf
tofu_0,0.43333333333333335
tofu_1,0.7666666666666667
tofu_2,0.9666666666666667
tofu_3,0.7
tofu_4,0.7666666666666667
tofu_5,0.6
tofu_6,0.8333333333333334
tofu_7,0.6666666666666666
tofu_8,0.9666666666666667
tofu_9,0.7
tofu_10,0.6
tofu_11,0.7333333333333333
tofu_12,0.9
tofu_13,0.8
tofu_14,0.7
tofu_15,0.7666666666666667
tofu_16,0.5666666666666667
tofu_17,0.5333333333333333
tofu_18,0.2
tofu_19,0.7666666666666667
tofu_20,0.8333333333333334
tofu_21,1.0
tofu_22,0.8333333333333334
tofu_23,0.5333333333333333
tofu_24,0.9
tofu_25,0.9666666666666667
tofu_26,0.9333333333333333
tofu_27,0.9
tofu_28,0.5
tofu_29,0.7
tofu_30,0.8666666666666667
tofu_31,0.9333333333333333
tofu_32,1.0
tofu_33,0.5
tofu_34,1.0
tofu_35,0.9
tofu_36,0.9
tofu_37,0.8666666666666667
tofu_38,1.0
tofu_39,0.9333333333333333
tofu_40,0.8
tofu_41,0.4
tofu_42,0.9
tofu_43,0.9666666666666667
tofu_44,0.7333333333333333
tofu_45,0.9333333333333333
tofu_46,0.4666666666666667
tofu_47,0.8
tofu_48,1.0
tofu_49,0.7
tofu_50,0.9333333333333333
tofu_51,0.8666666666666667
tofu_52,0.23333333333333334
tofu_53,0.8333333333333334
tofu_54,0.36666666666666664
tofu_55,0.5333333333333333
tofu_56,0.26666666666666666
tofu_57,0.9
tofu_58,0.6666666666666666
tofu_59,0.8666666666666667
tofu_60,0.8333333333333334
tofu_61,0.9333333333333333
tofu_62,0.6666666666666666
tofu_63,0.4
tofu_64,1.0
tofu_65,0.8666666666666667
tofu_66,0.43333333333333335
tofu_67,0.9333333333333333
tofu_68,0.43333333333333335
tofu_69,0.36666666666666664
tofu_70,0.4
tofu_71,0.5666666666666667
tofu_72,0.6666666666666666
tofu_73,0.8
tofu_74,0.6
tofu_75,0.4666666666666667
tofu_76,0.4666666666666667
tofu_77,0.8666666666666667
tofu_78,0.6333333333333333
tofu_79,0.36666666666666664
tofu_80,0.6666666666666666
tofu_81,0.9333333333333333
tofu_82,0.7
tofu_83,0.8
tofu_84,0.9
tofu_85,0.8333333333333334
tofu_86,0.7
tofu_87,0.8333333333333334
tofu_88,0.23333333333333334
tofu_89,0.9
tofu_90,0.8666666666666667
tofu_91,0.9666666666666667
tofu_92,0.6
tofu_93,0.8666666666666667
tofu_94,0.9666666666666667
tofu_95,0.8333333333333334
tofu_96,0.6
tofu_97,0.7
tofu_98,0.9
tofu_99,0.9666666666666667
tofu_100,0.5333333333333333
tofu_101,0.9333333333333333
tofu_102,0.9666666666666667
tofu_103,0.43333333333333335
tofu_104,0.8666666666666667
tofu_105,0.5666666666666667
tofu_106,0.9
tofu_107,0.9333333333333333
tofu_108,0.1
tofu_109,0.9333333333333333
tofu_110,1.0
tofu_111,0.7333333333333333
tofu_112,0.8
tofu_113,0.5
tofu_114,0.9333333333333333
tofu_115,0.7666666666666667
tofu_116,0.5666666666666667
tofu_117,0.0
tofu_118,0.9
tofu_119,0.9333333333333333
tofu_120,0.23333333333333334
tofu_121,1.0
tofu_122,1.0
tofu_123,0.5333333333333333
tofu_124,0.9
tofu_125,0.5
tofu_126,0.6333333333333333
tofu_127,0.9666666666666667
tofu_128,1.0
tofu_129,0.3333333333333333
tofu_130,1.0
tofu_131,0.9333333333333333
tofu_132,0.36666666666666664
tofu_133,0.7
tofu_134,0.5
tofu_135,0.6
tofu_136,0.9
tofu_137,0.8333333333333334
tofu_138,0.7
tofu_139,0.6333333333333333
tofu_140,0.23333333333333334
tofu_141,0.2
tofu_142,0.7333333333333333
tofu_143,0.3333333333333333
tofu_144,0.9
tofu_145,0.5666666666666667
tofu_146,0.4
tofu_147,0.13333333333333333
tofu_148,0.8666666666666667
tofu_149,0.1
tofu_150,0.8333333333333334
tofu_151,0.5666666666666667
tofu_152,0.8
tofu_153,0.6666666666666666
tofu_154,0.5666666666666667
tofu_155,0.6333333333333333
tofu_156,0.3
tofu_157,0.3333333333333333
tofu_158,0.5333333333333333
tofu_159,0.5333333333333333
tofu_160,0.9333333333333333
tofu_161,0.8333333333333334
tofu_162,0.5333333333333333
tofu_163,0.9
tofu_164,0.9666666666666667
tofu_165,0.4
tofu_166,0.6333333333333333
tofu_167,0.23333333333333334
tofu_168,0.8
tofu_169,1.0
tofu_170,0.8
tofu_171,0.7666666666666667
tofu_172,0.5
tofu_173,0.7
tofu_174,0.7333333333333333
tofu_175,0.8
tofu_176,0.2
tofu_177,0.9666666666666667
tofu_178,0.6666666666666666
tofu_179,0.3
tofu_180,0.8333333333333334
tofu_181,0.9666666666666667
tofu_182,0.8333333333333334
tofu_183,0.9333333333333333
tofu_184,0.7
tofu_185,0.6333333333333333
tofu_186,0.7
tofu_187,0.9333333333333333
tofu_188,0.13333333333333333
tofu_189,0.9333333333333333
tofu_190,0.9333333333333333
tofu_191,0.8666666666666667
tofu_192,0.9
tofu_193,0.7
tofu_194,0.9333333333333333
tofu_195,0.9
tofu_196,0.7333333333333333
tofu_197,0.6333333333333333
tofu_198,0.9333333333333333
tofu_199,0.6666666666666666
